=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.06.08 14:01:25 =~=~=~=~=~=~=~=~=~=~=~=
0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.73,0.00,0.00,0.00,
-0.79,1.13,9.73,0.00,0.00,0.00,
-0.79,1.13,9.73,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.80,0.00,0.00,0.00,
-0.79,1.13,9.80,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.80,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.75,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.75,1.13,9.76,0.00,0.00,0.00,
-0.75,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.83,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.73,0.00,0.00,0.00,
-0.79,1.16,9.73,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.73,0.00,0.00,0.00,
-0.79,1.16,9.73,0.00,0.00,0.00,
-0.79,1.16,9.73,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.80,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.73,0.00,0.00,0.00,
-0.79,1.16,9.73,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.75,1.13,9.73,0.00,0.00,0.00,
-0.75,1.13,9.73,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.13,9.73,0.00,0.00,0.00,
-0.79,1.13,9.73,0.00,0.00,0.00,
-0.79,1.13,9.73,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,0.00,0.00,
-0.75,1.16,9.76,0.00,-0.00,-0.00,
-0.79,1.20,9.80,0.00,-0.00,-0.00,
-0.79,1.20,9.80,-0.01,0.00,0.00,
-0.79,1.13,9.76,-0.01,0.00,0.00,
-0.79,1.13,9.76,0.00,-0.00,0.00,
-0.79,1.16,9.76,0.00,-0.00,0.00,
-0.79,1.16,9.76,0.01,-0.00,-0.00,
-0.79,1.16,9.76,-0.00,0.00,0.00,
-0.79,1.16,9.76,-0.00,0.00,0.00,
-0.79,1.16,9.76,0.00,0.00,-0.00,
-0.79,1.16,9.76,0.00,0.00,-0.00,
-0.79,1.16,9.76,-0.00,0.00,0.00,
-0.79,1.16,9.76,-0.00,0.00,0.00,
-0.79,1.16,9.76,-0.00,0.00,0.00,
-0.79,1.16,9.76,-0.00,0.00,0.00,
-0.79,1.13,9.76,-0.00,0.00,0.00,
-0.79,1.13,9.76,0.00,0.00,0.00,
-0.79,1.16,9.80,0.00,0.00,0.00,
-0.79,1.16,9.80,-0.00,0.00,0.00,
-0.79,1.13,9.73,-0.00,0.00,0.00,
-0.79,1.13,9.73,0.00,0.00,0.00,
-0.79,1.13,9.73,0.00,0.00,-0.00,
-0.79,1.13,9.73,0.00,0.00,-0.00,
-0.79,1.13,9.80,0.00,0.00,-0.00,
-0.79,1.13,9.80,0.03,0.01,0.00,
-0.79,-0.02,9.07,0.03,0.01,0.00,
-0.79,-0.02,9.07,0.43,-0.01,-0.06,
-1.55,1.77,11.75,0.43,-0.01,-0.06,
-1.55,1.77,11.75,0.39,-0.31,-0.06,
-0.75,-0.45,9.19,0.39,-0.31,-0.06,
-0.75,-0.45,9.19,1.26,-0.15,-0.22,
-1.17,1.39,11.26,1.26,-0.15,-0.22,
-1.17,1.39,11.26,1.48,-0.43,-0.33,
-0.94,0.74,9.04,1.48,-0.43,-0.33,
-0.94,0.74,9.04,1.82,-0.42,-0.58,
-0.48,1.89,9.42,1.82,-0.42,-0.58,
-0.48,1.89,9.42,1.80,-0.39,-0.43,
-0.02,4.69,8.19,1.80,-0.39,-0.43,
-0.02,4.69,8.19,0.89,-0.13,-0.19,
-0.64,3.96,9.30,0.89,-0.13,-0.19,
-0.64,3.96,9.30,0.01,0.07,-0.11,
-0.79,0.55,10.49,0.01,0.07,-0.11,
-0.79,0.55,10.49,1.15,-0.18,-0.16,
-0.79,0.55,10.49,3.33,-0.59,0.20,
-1.09,-1.71,10.49,3.33,-0.59,0.20,
-0.64,-1.40,10.15,3.33,-0.59,0.20,
-0.64,-1.40,10.15,6.94,-0.90,1.32,
-0.25,2.96,8.61,6.94,-0.90,1.32,
-0.25,2.96,8.61,9.38,-0.75,2.00,
1.59,5.22,5.24,9.38,-0.75,2.00,
1.59,5.22,5.24,10.28,-0.45,1.80,
3.12,6.41,2.14,10.28,-0.45,1.80,
3.12,6.41,2.14,8.82,-0.79,0.65,
1.39,11.66,3.75,8.82,-0.79,0.65,
1.39,11.66,3.75,5.95,-1.14,-0.37,
0.71,8.59,4.25,5.95,-1.14,-0.37,
0.71,8.59,4.25,4.65,-0.71,-0.35,
0.71,8.59,4.25,5.27,0.11,0.14,
1.59,4.80,0.95,5.27,0.11,0.14,
0.05,6.41,-1.42,5.27,0.11,0.14,
0.05,6.41,-1.42,6.96,0.49,0.46,
-0.60,13.30,-3.68,6.96,0.49,0.46,
-0.60,13.30,-3.68,6.62,0.40,0.47,
-2.09,25.14,-4.49,6.62,0.40,0.47,
-2.09,25.14,-4.49,1.20,0.12,-0.43,
-2.09,25.14,-4.49,2.09,-0.27,-0.67,
0.52,7.41,-3.68,2.09,-0.27,-0.67,
0.25,9.29,-1.69,2.09,-0.27,-0.67,
0.25,9.29,-1.69,1.12,-0.52,-0.44,
1.36,9.32,-0.85,1.12,-0.52,-0.44,
1.36,9.32,-0.85,-0.67,0.10,0.03,
1.43,7.41,-1.88,-0.67,0.10,0.03,
